"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","CCA_LANDED_WEIGHT_MTONS","CCA_LANDED_WEIGHT_PPP","CCA_EXVESSEL_REVENUE","CCA_CONFIDENTIAL_FLAG","ERA_LANDED_WEIGHT_MTONS","ERA_LANDED_WEIGHT_PPP","ERA_EXVESSEL_REVENUE","ERA_CONFIDENTIAL_FLAG","BGA_LANDED_WEIGHT_MTONS","BGA_LANDED_WEIGHT_PPP","BGA_EXVESSEL_REVENUE","BGA_CONFIDENTIAL_FLAG","BDA_LANDED_WEIGHT_MTONS","BDA_LANDED_WEIGHT_PPP","BDA_EXVESSEL_REVENUE","BDA_CONFIDENTIAL_FLAG","SFA_LANDED_WEIGHT_MTONS","SFA_LANDED_WEIGHT_PPP","SFA_EXVESSEL_REVENUE","SFA_CONFIDENTIAL_FLAG","MNA_LANDED_WEIGHT_MTONS","MNA_LANDED_WEIGHT_PPP","MNA_EXVESSEL_REVENUE","MNA_CONFIDENTIAL_FLAG","MRA_LANDED_WEIGHT_MTONS","MRA_LANDED_WEIGHT_PPP","MRA_EXVESSEL_REVENUE","MRA_CONFIDENTIAL_FLAG","SBA_LANDED_WEIGHT_MTONS","SBA_LANDED_WEIGHT_PPP","SBA_EXVESSEL_REVENUE","SBA_CONFIDENTIAL_FLAG","LAA_LANDED_WEIGHT_MTONS","LAA_LANDED_WEIGHT_PPP","LAA_EXVESSEL_REVENUE","LAA_CONFIDENTIAL_FLAG","SDA_LANDED_WEIGHT_MTONS","SDA_LANDED_WEIGHT_PPP","SDA_EXVESSEL_REVENUE","SDA_CONFIDENTIAL_FLAG","CA2_LANDED_WEIGHT_MTONS","CA2_LANDED_WEIGHT_PPP","CA2_EXVESSEL_REVENUE","CA2_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2013","C","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"",,,,"",0,.63,21,"",,,,"*",,,,"*",,,,"*",,,,"",3.2,.07,517,"",,,,"*",.1,1.43,343,"",,,,"",3.3,,881,"*"
"2013","C","OTHR","....","MISC. FISH","MSC2",,,,"*",,,,"*",.3,0,0,"",,,,"*",,,,"*",.5,1.13,1245,"",0,.88,74,"",8.3,1.63,29988,"",2.1,.28,1291,"",3.6,.65,5133,"",,,,"",14.8,,37731,"*"
"2013","C","OTHR","....","PLAINFIN MIDSHIPMAN","MSHP",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","....","UNSP. OCTOPUS","OCTP",,,,"",,,,"",,,,"*",,,,"*",.5,4.07,4767,"",.1,1.12,186,"",,,,"*",0,2.16,163,"",.1,1.99,563,"",1.1,.53,1270,"",,,,"",1.8,,6949,"*"
"2013","C","OTHR","....","OPAH","OPAH",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"",1.6,1.74,6146,"",9.8,2.22,48167,"",1.2,1.15,2909,"",14.7,1.08,35126,"",,,,"",27.3,,92348,"*"
"2013","C","OTHR","....","OTHER SKATES","OSKT",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.2,.97,2502,"",.2,.19,69,"",,,,"*",,,,"",1.4,,2571,"*"
"2013","C","OTHR","....","OTHER SHARK","OSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",.2,.75,324,"",.1,1.15,379,"",0,.7,58,"",,,,"*",,,,"",.3,,761,"*"
"2013","C","OTHR","....","OCEAN WHITEFISH","OWFS",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.8,2.5,4627,"",.3,2.18,1386,"",.2,1.91,641,"",,,,"",1.3,,6654,""
"2013","C","OTHR","....","PACIFIC HALIBUT","PHLB",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","....","PELAGIC THRESHER SHARK","PSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"2013","C","OTHR","....","QUEENFISH","QFSH",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2013","C","OTHR","....","ROCK GREENLING","RCKG",,,,"",,,,"",0,4.8,236,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,236,""
"2013","C","OTHR","....","NOM. ROCK GREENLING","RGL1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","....","UNSP. SCULPIN","SCLP",,,,"",,,,"",,,,"",,,,"*",1.8,2.37,9148,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.8,,9148,"*"
"2013","C","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2013","C","OTHR","....","NOM. CALIFORNIA SHEEPHEAD","SHP1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,2.47,91,"",10.1,4.56,101744,"",5.6,4.83,59969,"",11.8,5.21,134975,"",,,,"",27.5,,296779,""
"2013","C","OTHR","....","CALIFORNIA SHEEPHEAD","SHPD",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,3.73,1855,"",,,,"",.4,3.09,2525,"",,,,"",,,,"",.6,,4380,""
"2013","C","OTHR","....","UNSP. SMELT","SMLT",,,,"*",,,,"*",,,,"*",,,,"",.1,2.26,668,"",4.6,1.19,12000,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",4.7,,12668,"*"
"2013","C","OTHR","....","UNSP. SQUID","SQID",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","....","SURFPERCH SPP.","SRFP",,,,"*",,,,"*",,,,"*",,,,"*",4.3,4.42,42121,"",,,,"*",3,2.67,17861,"",.9,2.68,5310,"",,,,"*",.1,1.32,148,"",,,,"",8.3,,65440,"*"
"2013","C","OTHR","....","PACIFIC TOMCOD","TCOD",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","....","UNSP. HAGFISH","UHAG",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",234.6,.87,450160,"",,,,"*",41,1.3,117815,"",16.6,1.2,43889,"",,,,"",292.2,,611864,"*"
"2013","C","OTHR","....","UNSP. SHARK","USRK",,,,"",,,,"",,,,"",,,,"",.3,1,727,"",,,,"*",,,,"*",0,.29,19,"",,,,"*",,,,"*",,,,"",.3,,746,"*"
"2013","C","OTHR","....","WHITE CROAKER","WCRK",,,,"",,,,"",,,,"",,,,"",0,.83,86,"",1.3,.48,1410,"",,,,"*",1.3,.73,2055,"",,,,"*",,,,"*",,,,"",2.6,,3551,"*"
"2013","C","OTHR","....","WOLF EEL","WEEL",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","....","YELLOWTAIL","YLTL",,,,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"",2.1,1.78,8174,"",1.2,2.08,5692,"",6.4,2.33,33041,"",,,,"",9.7,,46907,"*"
"2013","C","OTHR","BASS","GIANT SEA BASS","GBAS",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.7,3.69,5422,"",,,,"*",,,,"*",,,,"",.7,,5422,"*"
"2013","C","OTHR","BASS","OTHER BASS","OBAS",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2013","C","OTHR","BASS","WHITE SEABASS","WBAS",,,,"",,,,"",,,,"",,,,"*",1,4.87,10241,"",.3,5.37,3019,"",.8,6.19,11142,"",91.9,4.08,826290,"",9.7,3.14,67447,"",12.8,3.82,107774,"",,,,"",116.5,,1025913,"*"
"2013","C","OTHR","ECHN","OTHER SEA URCHINS","OURC",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",.6,1.94,2622,"",.5,1.31,1472,"",,,,"*",,,,"",1.1,,4094,"*"
"2013","C","OTHR","ECHN","RED SEA URCHIN","RURC",,,,"",,,,"",1920.2,.86,3636841,"",,,,"",,,,"",,,,"*",,,,"*",3471.9,.69,5265357,"",670.1,.89,1315043,"",256.6,.9,509397,"",,,,"*",6318.8,,10726638,"*"
"2013","C","OTHR","ECHN","UNSP. ECHINODERM","UECH",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2013","C","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",1.1,2.47,6193,"",129,3.41,970963,"",37.3,4.02,330374,"",4.9,2.73,29288,"",,,,"",172.3,,1336818,"*"
"2013","C","OTHR","MLSK","OTHER MOLLUSKS","OMSK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",15,.86,28416,"",20,.82,36302,"",7.1,.88,13769,"",,,,"",42.1,,78487,""
"2013","C","OTHR","MLSK","UNSP. MOLLUSKS","UMSK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2013","C","SAMN","....","CHINOOK SALMON","CHNK",11,5.75,139107,"",116.2,5.88,1505094,"",638.6,5.44,7664815,"",290.2,5.91,3777783,"",496,6.73,7353859,"",132.9,6.84,2004071,"",31.2,7.04,483634,"",1,7.9,17954,"",,,,"",,,,"",,,,"*",1717.1,,22946317,"*"
"2013","C","SAMN","....","PINK SALMON","PINK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","SRMP","....","UNSP. BAIT SHRIMP","BSRM",,,,"",,,,"",,,,"",,,,"*",17.2,3.95,149412,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",17.2,,149412,"*"
"2013","C","SRMP","....","GHOST SHRIMP","GSRM",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2013","C","SRMP","....","OTHER SHRIMP","OSRM",,,,"*",,,,"",,,,"",,,,"*",9.9,4.12,90394,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"",,,,"",9.9,,90394,"*"
"2013","C","SRMP","....","PACIFIC PINK SHRIMP","PSHP",2945.5,.44,2862289,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",2945.5,,2862289,"*"
"2013","C","SRMP","....","RIDGEBACK PRAWN","RPRW",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",29.1,3.03,194546,"",6.5,3.23,46658,"",,,,"*",,,,"",35.6,,241204,"*"
"2013","C","SRMP","....","SPOTTED PRAWN","SPRW",,,,"",,,,"",,,,"",,,,"",12.6,13.25,367218,"",18.2,12.52,503544,"",,,,"*",51.8,12.19,1392695,"",43.3,12.19,1163271,"",32.9,11.32,819675,"",,,,"",158.8,,4246403,"*"
"2013","C","SRMP","....","UNSP. OCEAN SHRIMP","USRM",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2013","C","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",103.5,,410010,"",1462.5,,1564449,"",59.3,,210451,"",74.1,,151699,"",337.6,,1807928,"",135.6,,178501,"",291.1,,818774,"",272.7,,559866,"",66.4,,191910,"",265.5,,790699,"",90.8,,30032,"",3159.1,,6714319,""
"2014","C","CPEL","....","PACIFIC HERRING","PHRG",,,,"",,,,"",,,,"",,,,"",2951.3,.15,971667,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",2951.3,,971667,""
"2014","C","CPEL","WETF","CHUB MACKEREL","CMCK",,,,"",,,,"",,,,"",,,,"",,,,"*",243.4,.14,75792,"",,,,"",186.6,.07,30645,"",5002.6,.1,1121423,"",,,,"*",,,,"",5432.6,,1227860,"*"
"2014","C","CPEL","WETF","JACK MACKEREL","JMCK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"*",699.7,.09,133264,"",1,.55,1197,"",,,,"",700.7,,134461,"*"
"2014","C","CPEL","WETF","MARKET SQUID","MSQD",,,,"",2174.8,.33,1558261,"",,,,"",,,,"*",10403.5,.32,7417898,"",41497.4,.33,29758006,"",1960.7,.32,1403691,"",32280.7,.31,21819291,"",15605.9,.31,10824893,"",,,,"",,,,"",103923,,72782040,"*"
"2014","C","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"",,,,"",,,,"",,,,"",,,,"",10378.8,.07,1519677,"",,,,"",,,,"*",19,.14,5904,"",,,,"*",,,,"",10397.8,,1525581,"*"
"2014","C","CPEL","WETF","PACIFIC BONITO","PBNT",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",3.3,.49,3563,"",,,,"*",.1,1.7,348,"",,,,"",3.4,,3911,"*"
"2014","C","CPEL","WETF","PACIFIC SARDINE","PSDN",,,,"",,,,"",,,,"*",,,,"",,,,"*",6233,.12,1665644,"",,,,"",96.1,.11,24059,"",1432.7,.1,304930,"",,,,"*",,,,"",7761.8,,1994633,"*"
"2014","C","CPEL","WETF","UNSP. MACKEREL","UMCK",,,,"",,,,"",,,,"",,,,"",,,,"*",0,1.09,109,"",,,,"",.2,2.02,971,"",5.5,.41,4995,"",.1,1.07,145,"",,,,"",5.8,,6220,"*"
"2014","C","CRAB","....","DUNGENESS CRAB","DCRB",1016.9,3.9,8752317,"",1089.7,4.01,9630801,"",243.6,3.87,2079134,"",1346.4,3.38,10026396,"",3855.2,3.35,28456983,"",472,3.87,4027790,"",344.2,5.13,3892524,"",,,,"*",,,,"",,,,"",,,,"*",8368,,66865945,"*"
"2014","C","CRAB","....","OTHER CRAB","OCRB",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,1.04,295,"",21.4,1.52,71780,"",13.6,1.33,40017,"",13.8,1.16,35408,"",,,,"",48.9,,147500,""
"2014","C","CRAB","....","ROCK CRAB","RCRB",,,,"",,,,"",,,,"",3.2,.15,1096,"",28.2,2.54,158141,"",24.5,1.74,94057,"",19.5,1.59,68525,"",833.5,1.49,2739446,"",113.1,1.31,327412,"",54.3,1.08,128935,"",,,,"",1076.3,,3517612,""
"2014","C","CRAB","....","UNSP. CRAB","UCRB",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",.5,.56,668,"",,,,"",,,,"",,,,"",.5,,668,"*"
"2014","C","CRAB","KCRB","UNSP. KING CRAB","UKCR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",.1,.88,225,"",,,,"",.1,,225,"*"
"2014","C","CRAB","TCRB","BAIRDI TANNER CRAB","BTCR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","....","PACIFIC GRENADIER","GREN",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","NOM. ARROWTOOTH FLOUNDER","ART1",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",,,,"*",,,,"*",17.8,.1,3929,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",17.8,,3929,"*"
"2014","C","GRND","FLAT","BUTTER SOLE","BSOL",,,,"",3.6,.4,3180,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",3.6,,3180,"*"
"2014","C","GRND","FLAT","CURLFIN SOLE","CSOL",,,,"",,,,"*",.1,.42,56,"",,,,"",.4,.66,517,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",.5,,573,"*"
"2014","C","GRND","FLAT","DOVER SOLE","DOVR",,,,"*",1061.5,.44,1035414,"",459,.45,451555,"",,,,"",95.6,.43,90783,"",,,,"*",,,,"*",0,.29,14,"",,,,"*",,,,"",,,,"",1616.1,,1577766,"*"
"2014","C","GRND","FLAT","DEEPSEA SOLE","DSOL",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","DIAMOND TURBOT","DTRB",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,.16,16,"",,,,"",,,,"",,,,"",0,,16,""
"2014","C","GRND","FLAT","NOM. DOVER SOLE","DVR1",,,,"",,,,"*",4.9,.46,4937,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",4.9,,4937,"*"
"2014","C","GRND","FLAT","NOM. ENGLISH SOLE","EGL1",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",1.3,1.03,2895,"",,,,"*",,,,"",,,,"",1.3,,2895,"*"
"2014","C","GRND","FLAT","ENGLISH SOLE","EGLS",,,,"",24.3,.32,17195,"",20.3,.33,14726,"",,,,"",9.2,.42,8543,"",,,,"*",,,,"*",.1,.23,39,"",,,,"",,,,"",,,,"",53.9,,40503,"*"
"2014","C","GRND","FLAT","FANTAIL SOLE","FNTS",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","HORNYHEAD TURBOT","HTRB",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","NOM. LONGFIN SANDDAB","LDB1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","PACIFIC SANDDAB","PDAB",,,,"",34.5,.6,45483,"",1.7,.71,2619,"",,,,"",.1,.4,72,"",,,,"*",,,,"",.3,2.35,1510,"",5.2,3.94,45246,"",,,,"",,,,"",41.8,,94930,"*"
"2014","C","GRND","FLAT","NOM. PACIFIC SANDDAB","PDB1",,,,"",,,,"*",,,,"*",,,,"",,,,"*",16.7,.5,18402,"",0,.34,2,"",,,,"*",,,,"",,,,"",,,,"",16.7,,18404,"*"
"2014","C","GRND","FLAT","NOM. PETRALE SOLE","PTR1",,,,"",,,,"*",1.3,1.31,3744,"",,,,"",,,,"*",0,1.72,144,"",,,,"*",.3,1.82,1134,"",,,,"",,,,"*",,,,"",1.6,,5022,"*"
"2014","C","GRND","FLAT","PETRALE SOLE","PTRL",,,,"*",260.6,1.11,638023,"",161.7,1.39,495150,"",,,,"",78.5,1.1,189703,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",500.8,,1322876,"*"
"2014","C","GRND","FLAT","REX SOLE","REX",,,,"*",29,.4,25743,"",5.3,.39,4551,"",,,,"",1.1,.38,905,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",35.4,,31199,"*"
"2014","C","GRND","FLAT","NOM. REX SOLE","REX1",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",.1,.59,92,"",,,,"",,,,"",,,,"",.1,,92,"*"
"2014","C","GRND","FLAT","NOM. ROCK SOLE","RSL1",,,,"",,,,"",,,,"",,,,"",.3,.89,489,"",,,,"*",0,2.21,112,"",.5,1.11,1235,"",,,,"",,,,"",,,,"",.8,,1836,"*"
"2014","C","GRND","FLAT","ROCK SOLE","RSOL",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","NOM. STARRY FLOUNDER","SFL1",,,,"",,,,"",,,,"",,,,"*",.3,1.98,1150,"",.5,1.68,1762,"",.3,1.6,1140,"",,,,"*",,,,"",,,,"*",,,,"",1.1,,4052,"*"
"2014","C","GRND","FLAT","NOM. SAND SOLE","SSO1",,,,"",,,,"",,,,"",,,,"",.3,2.81,1644,"",,,,"",2.4,1.58,8251,"",,,,"*",,,,"",,,,"",,,,"",2.7,,9895,"*"
"2014","C","GRND","FLAT","SAND SOLE","SSOL",,,,"",,,,"*",,,,"",,,,"",12.9,.9,25731,"",,,,"",0,.39,6,"",,,,"",,,,"",,,,"",,,,"",12.9,,25737,"*"
"2014","C","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"",,,,"*",,,,"",,,,"",6.7,1.03,15079,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",6.7,,15079,"*"
"2014","C","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"",,,,"",,,,"*",,,,"*",33.2,.53,38733,"",14.6,1.33,42917,"",,,,"*",.1,.93,231,"",.3,2.23,1245,"",,,,"*",,,,"",48.2,,83126,"*"
"2014","C","GRND","FLAT","UNSP. FLATFISH","UFLT",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",7.7,.59,10097,"",4.7,1.1,11411,"",,,,"*",,,,"",12.4,,21508,"*"
"2014","C","GRND","FLAT","UNSP. TURBOTS","UTRB",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","MGRN","BIG SKATE","BSKT",,,,"",35.3,.4,31096,"",2.4,.22,1156,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",37.7,,32252,"*"
"2014","C","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"",,,,"*",,,,"*",,,,"",,,,"*",3.9,.29,2537,"",,,,"*",.2,.49,223,"",,,,"*",,,,"",,,,"",4.1,,2760,"*"
"2014","C","GRND","MGRN","UNSP. GRENADIERS","GRDR",,,,"",,,,"",,,,"*",,,,"",,,,"",34.7,.23,17859,"",14.2,.24,7458,"",1,.73,1637,"",,,,"*",,,,"",,,,"",49.9,,26954,"*"
"2014","C","GRND","MGRN","LONGNOSE SKATE","LSKT",,,,"*",74.9,.4,65348,"",51.4,.29,32494,"",,,,"",20.7,.4,18019,"",15.8,.27,9478,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",162.8,,125339,"*"
"2014","C","GRND","MGRN","LEOPARD SHARK","LSRK",,,,"",,,,"",,,,"",,,,"*",1.6,1.26,4553,"",,,,"",,,,"*",.4,1.11,925,"",.3,1.08,668,"",,,,"*",,,,"",2.3,,6146,"*"
"2014","C","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"*",,,,"*",.3,.74,524,"",,,,"*",.3,1.25,830,"",.5,1.22,1348,"",,,,"*",.2,1.39,485,"",,,,"",1.3,,3187,"*"
"2014","C","GRND","MGRN","UNSP. SKATE","USKT",,,,"",,,,"",.6,.24,301,"",,,,"",2.6,.26,1496,"",3.3,.19,1406,"",,,,"*",2.4,.58,3121,"",4.7,.49,5029,"",,,,"*",,,,"",13.6,,11353,"*"
"2014","C","GRND","ROCK","NOM. AURORA ROCKFISH","ARR1",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,.58,58,"",,,,"*",,,,"",,,,"",,,,"",0,,58,"*"
"2014","C","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"*",,,,"*",1.7,.33,1227,"",,,,"",,,,"*",.4,.57,519,"",,,,"*",0,1.54,46,"",.1,1.41,410,"",,,,"*",,,,"",2.2,,2202,"*"
"2014","C","GRND","ROCK","BANK ROCKFISH","BANK",,,,"*",,,,"*",32.4,.72,51177,"",,,,"",,,,"",,,,"*",,,,"*",.4,1.61,1256,"",,,,"",,,,"",,,,"",32.8,,52433,"*"
"2014","C","GRND","ROCK","BOCACCIO","BCAC",,,,"",,,,"*",15.1,.72,24028,"",,,,"",1,.53,1201,"",3.7,1.21,9985,"",,,,"*",1.6,2.45,8706,"",1,1.83,3893,"",,,,"",,,,"",22.4,,47813,"*"
"2014","C","GRND","ROCK","NOM. BOCACCIO","BCC1",,,,"",,,,"",,,,"*",.3,1.22,695,"",.1,1.88,396,"",0,.51,17,"",.2,.78,293,"",.1,2.09,655,"",,,,"*",1,1.7,3910,"",,,,"",1.7,,5966,"*"
"2014","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",,,,"",,,,"",,,,"*",.1,2.27,295,"",.6,1.34,1647,"",,,,"*",4.5,1.25,12447,"",,,,"*",,,,"*",,,,"*",,,,"",5.2,,14389,"*"
"2014","C","GRND","ROCK","BLACK ROCKFISH","BLCK",11.6,1.41,35967,"",3.1,2.26,15523,"",.6,2.01,2726,"",,,,"",.5,4.76,5472,"",,,,"",.8,1.99,3412,"",,,,"",,,,"",,,,"",,,,"",16.6,,63100,""
"2014","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",,,,"",,,,"*",30.9,.8,54628,"",2.7,1.51,9066,"",1.6,1.44,5083,"",5.5,1.09,13286,"",,,,"*",5.8,1.41,18024,"",2.7,1.39,8266,"",1.2,2.41,6116,"",,,,"",50.4,,114469,"*"
"2014","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",21.4,2.26,107042,"",,,,"*",,,,"*",.2,3.34,1418,"",.8,3.1,5445,"",1.1,3.78,9453,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",23.5,,123358,"*"
"2014","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",.2,2.24,950,"",.5,2.49,2990,"",.1,.52,76,"",,,,"*",.6,2.49,3556,"",.5,3.94,4481,"",0,2.56,171,"",0,4.36,209,"",,,,"*",,,,"",,,,"",1.9,,12433,"*"
"2014","C","GRND","ROCK","BLUE ROCKFISH","BLUR",1.2,1.32,3385,"",,,,"",.2,2.02,691,"",,,,"",.6,4.85,6121,"",1.3,1.96,5448,"",.7,1.83,2910,"",.4,4.11,3927,"",,,,"",,,,"",,,,"",4.4,,22482,""
"2014","C","GRND","ROCK","NOM. BANK ROCKFISH","BNK1",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"*",4.4,1.62,15567,"",,,,"",,,,"*",,,,"*",,,,"",4.4,,15567,"*"
"2014","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",,,,"*",,,,"",,,,"*",,,,"*",4.9,6.33,68116,"",0,3.39,339,"",1.4,5.4,16257,"",.2,5.62,3075,"",,,,"*",,,,"*",,,,"",6.5,,87787,"*"
"2014","C","GRND","ROCK","BROWN ROCKFISH","BRWN",,,,"",,,,"*",,,,"",,,,"",1.1,5.87,13646,"",,,,"",18.2,6.97,279647,"",,,,"",,,,"",,,,"",,,,"",19.3,,293293,"*"
